"procedure_id","procedure_name_ar","procedure_name_en","procedure_year","procedure_number","instance_date","actual_worth","row_status_code","procedure_area","property_type_id","property_type_ar","property_type_en","property_sub_type_id","property_sub_type_ar","property_sub_type_en","area_id","area_name_ar","area_name_en","actual_area","property_total_value"
"24","تقييم عقار","Property Evaluation","2005","156","22-03-2005","1300000.00","COMPLETED","668.90","1","ارض","Land","63","سكنية","Residential","276","البدع","Al Bada","668.90","1300000.00"
"24","تقييم عقار","Property Evaluation","2008","158","11-02-2008","3500000.00","COMPLETED","222.97","1","ارض","Land","62","تجارية","Commercial","362","نايف","Naif","221.11","3500000.00"
"24","تقييم عقار","Property Evaluation","2009","164","19-02-2009","8450000.00","COMPLETED","1570.06","1","ارض","Land","62","تجارية","Commercial","341","المركز التجارى الاولى","Trade Center First","1570.06","8450000.00"
"24","تقييم عقار","Property Evaluation","2003","166","09-04-2003","40000000.00","COMPLETED","3716.12","1","ارض","Land","63","سكنية","Residential","240","بور سعيد","Port Saeed","3716.12","40000000.00"
"24","تقييم عقار","Property Evaluation","2009","166","19-02-2009","8450000.00","COMPLETED","1570.06","1","ارض","Land","18","مواقف","Parking","329","المركز التجارى الثانيه","Trade Center Second","1570.06","8450000.00"
"24","تقييم عقار","Property Evaluation","2009","175","19-02-2009","8350000.00","COMPLETED","1551.48","1","ارض","Land","18","مواقف","Parking","329","المركز التجارى الثانيه","Trade Center Second","1551.48","8350000.00"
"24","تقييم عقار","Property Evaluation","2004","181","17-03-2004","1700000.00","COMPLETED","929.03","1","ارض","Land","63","سكنية","Residential","232","مردف","Mirdif","929.00","1700000.00"
"24","تقييم عقار","Property Evaluation","2007","182","07-03-2007","55000000.00","COMPLETED","2578.06","1","ارض","Land","62","تجارية","Commercial","364","الوصل","Al Wasl","2578.06","55000000.00"
"24","تقييم عقار","Property Evaluation","2006","192","25-02-2006","42000000.00","COMPLETED","3716.12","1","ارض","Land","62","تجارية","Commercial","247","الخبيصى","Al Khabeesi","3716.12","42000000.00"
"24","تقييم عقار","Property Evaluation","2006","194","25-02-2006","15819840.00","COMPLETED","5443.37","1","ارض","Land",null,"","","328","الجافليه","Al Jafliya","5443.37","15819840.00"
"24","تقييم عقار","Property Evaluation","2007","206","08-03-2007","1500000.00","COMPLETED","232.26","1","ارض","Land","63","سكنية","Residential","317","جميرا الاولى","Jumeirah First","232.26","1500000.00"
"24","تقييم عقار","Property Evaluation","2009","208","01-03-2009","9000000.00","COMPLETED","1393.55","1","ارض","Land","63","سكنية","Residential","232","مردف","Mirdif","1393.55","9000000.00"
"24","تقييم عقار","Property Evaluation","2006","213","01-03-2006","7000000.00","COMPLETED","227.98","1","ارض","Land","62","تجارية","Commercial","239","البراحه","Al Baraha","228.15","7000000.00"
"24","تقييم عقار","Property Evaluation","2003","216","29-04-2003","8500000.00","COMPLETED","1153.86","1","ارض","Land","62","تجارية","Commercial","301","النهده الثانيه","Al Nahda Second","1154.00","8500000.00"
"24","تقييم عقار","Property Evaluation","2003","217","29-04-2003","7200000.00","COMPLETED","2508.38","1","ارض","Land","63","سكنية","Residential","318","جميرا الثالثه","Jumeirah Third","2508.38","7200000.00"
"24","تقييم عقار","Property Evaluation","2003","220","30-04-2003","1275000.00","COMPLETED","1393.55","1","ارض","Land","63","سكنية","Residential","374","ام الشيف","Um Al Sheif","1393.55","1275000.00"
"24","تقييم عقار","Property Evaluation","2003","225","05-05-2003","525000.00","COMPLETED","696.77","1","ارض","Land","63","سكنية","Residential","232","مردف","Mirdif","696.77","525000.00"
"24","تقييم عقار","Property Evaluation","2009","226","04-03-2009","13857000.00","COMPLETED","858.24","1","ارض","Land","62","تجارية","Commercial","362","نايف","Naif","858.24","13857000.00"
"24","تقييم عقار","Property Evaluation","2007","230","21-03-2007","6500000.00","COMPLETED","175.59","1","ارض","Land","62","تجارية","Commercial","339","المرر","Al Mararr","175.59","6500000.00"
"24","تقييم عقار","Property Evaluation","2004","232","03-04-2004","825000.00","COMPLETED","1393.55","1","ارض","Land","63","سكنية","Residential","393","البرشاء الثانيه","Al Barsha Second","1393.57","825000.00"
"24","تقييم عقار","Property Evaluation","2009","233","09-03-2009","20000000.00","COMPLETED","3716.12","1","ارض","Land","63","سكنية","Residential","378","القرهود","Al Garhoud","3716.00","20000000.00"
"24","تقييم عقار","Property Evaluation","2005","238","24-04-2005","27000000.00","COMPLETED","912.40","1","ارض","Land","62","تجارية","Commercial","362","نايف","Naif","912.36","27000000.00"
"24","تقييم عقار","Property Evaluation","2003","239","11-05-2003","7500000.00","COMPLETED","553.98","1","ارض","Land","62","تجارية","Commercial","356","الرقه","Al Rega","553.98","7500000.00"
"24","تقييم عقار","Property Evaluation","2006","244","15-03-2006","1300000.00","COMPLETED","201.02","1","ارض","Land","62","تجارية","Commercial","362","نايف","Naif","200.95","1300000.00"
"24","تقييم عقار","Property Evaluation","2009","244","11-03-2009","1600000.00","COMPLETED","593.28","1","ارض","Land","63","سكنية","Residential","300","الراشديه","Al Rashidiya","593.28","1600000.00"
"24","تقييم عقار","Property Evaluation","2003","245","14-05-2003","5000000.00","COMPLETED","2722.99","1","ارض","Land","63","سكنية","Residential","318","جميرا الثالثه","Jumeirah Third","2722.99","5000000.00"
"24","تقييم عقار","Property Evaluation","2005","251","30-04-2005","179910000.00","COMPLETED","3714.26","1","ارض","Land","62","تجارية","Commercial","341","المركز التجارى الاولى","Trade Center First","3714.26","179910000.00"
"24","تقييم عقار","Property Evaluation","2009","251","12-03-2009","37000000.00","COMPLETED","1057.42","1","ارض","Land","62","تجارية","Commercial","368","البرشاء الاولى","Al Barsha First","1057.42","37000000.00"
"24","تقييم عقار","Property Evaluation","2004","521","18-07-2004","8000000.00","COMPLETED","2914.00","1","ارض","Land","63","سكنية","Residential","232","مردف","Mirdif","2914.00","8000000.00"
"24","تقييم عقار","Property Evaluation","2006","530","06-06-2006","6000000.00","COMPLETED","136.29","1","ارض","Land","62","تجارية","Commercial","367","السوق الكبير","Al Suq Al Kabeer","136.29","6000000.00"
"24","تقييم عقار","Property Evaluation","2002","534","30-12-2002","12000000.00","COMPLETED","9864.07","1","ارض","Land",null,"","","276","البدع","Al Bada","9816.13","12000000.00"
"24","تقييم عقار","Property Evaluation","2008","534","15-04-2008","177000000.00","COMPLETED","60839.67","1","ارض","Land","65","صناعية","Industrial","319","راس الخور الصناعيه الثانيه","Ras Al Khor Industrial Second","60839.67","177000000.00"
"24","تقييم عقار","Property Evaluation","2006","538","10-06-2006","3000000.00","COMPLETED","901.81","1","ارض","Land","62","تجارية","Commercial","239","البراحه","Al Baraha","901.81","3000000.00"
"24","تقييم عقار","Property Evaluation","2008","540","17-04-2008","73078500.00","COMPLETED","4526.14","1","ارض","Land","62","تجارية","Commercial","278","منخول","Mankhool","4525.94","73078500.00"
"24","تقييم عقار","Property Evaluation","2009","540","21-05-2009","5226940.00","COMPLETED","1447.15","1","ارض","Land","63","سكنية","Residential","232","مردف","Mirdif","1447.15","5226940.00"
"24","تقييم عقار","Property Evaluation","2009","544","21-05-2009","1496500.00","COMPLETED","1390.29","1","ارض","Land","64","زراعية","Agricultural","345","ورسان الثالثه","Al Warsan Third","1390.29","1496500.00"
"24","تقييم عقار","Property Evaluation","2008","548","22-04-2008","2000000.00","COMPLETED","148.64","1","ارض","Land","62","تجارية","Commercial","362","نايف","Naif","148.64","2000000.00"
"24","تقييم عقار","Property Evaluation","2003","549","13-12-2003","1000000.00","COMPLETED","235.32","1","ارض","Land","63","سكنية","Residential","266","السطوه","Al Satwa","235.32","1000000.00"
"24","تقييم عقار","Property Evaluation","2007","554","24-07-2007","36642000.00","COMPLETED","2196.23","1","ارض","Land","5","محطة بترول","Petrol Station","378","القرهود","Al Garhoud","2196.23","36642000.00"
"24","تقييم عقار","Property Evaluation","2003","555","15-12-2003","15000000.00","COMPLETED","542.37","1","ارض","Land","62","تجارية","Commercial","356","الرقه","Al Rega","542.37","15000000.00"
"24","تقييم عقار","Property Evaluation","2003","557","16-12-2003","12000000.00","COMPLETED","309.09","1","ارض","Land","62","تجارية","Commercial","254","البطين","Al Buteen","309.09","12000000.00"
"24","تقييم عقار","Property Evaluation","2008","559","24-04-2008","6500000.00","COMPLETED","921.41","1","ارض","Land","62","تجارية","Commercial","230","ابو هيل","Abu Hail","921.41","6500000.00"
"24","تقييم عقار","Property Evaluation","2008","561","24-04-2008","12000000.00","COMPLETED","903.20","1","ارض","Land","62","تجارية","Commercial","244","المرقبات","Al Murqabat","903.20","12000000.00"
"24","تقييم عقار","Property Evaluation","2003","565","17-12-2003","800000.00","COMPLETED","668.90","1","ارض","Land","63","سكنية","Residential","276","البدع","Al Bada","668.90","800000.00"
"24","تقييم عقار","Property Evaluation","2003","567","17-12-2003","825000.00","COMPLETED","1393.55","1","ارض","Land","63","سكنية","Residential","393","البرشاء الثانيه","Al Barsha Second","1394.00","825000.00"
"24","تقييم عقار","Property Evaluation","2009","570","04-06-2009","2748000.00","COMPLETED","2552.97","1","ارض","Land","65","صناعية","Industrial","334","الجداف","Al Jadaf","2552.97","2748000.00"
"24","تقييم عقار","Property Evaluation","2006","572","21-06-2006","8713250.00","COMPLETED","2312.82","1","ارض","Land","62","تجارية","Commercial","232","مردف","Mirdif","2312.82","8713250.00"
"24","تقييم عقار","Property Evaluation","2005","576","03-08-2005","75000000.00","COMPLETED","2183.03","1","ارض","Land","62","تجارية","Commercial","278","منخول","Mankhool","2183.04","75000000.00"
"24","تقييم عقار","Property Evaluation","2008","576","28-04-2008","22000000.00","COMPLETED","864.00","1","ارض","Land","62","تجارية","Commercial","244","المرقبات","Al Murqabat","864.00","22000000.00"
"24","تقييم عقار","Property Evaluation","2003","577","24-12-2003","4400000.00","COMPLETED","2043.87","1","ارض","Land","63","سكنية","Residential","317","جميرا الاولى","Jumeirah First","1021.35","4400000.00"
"24","تقييم عقار","Property Evaluation","2008","579","28-04-2008","8000000.00","COMPLETED","193.89","1","ارض","Land","63","سكنية","Residential","339","المرر","Al Mararr","193.89","8000000.00"
"24","تقييم عقار","Property Evaluation","2006","583","28-06-2006","25000000.00","COMPLETED","749.36","1","ارض","Land","62","تجارية","Commercial","244","المرقبات","Al Murqabat","749.36","25000000.00"
"24","تقييم عقار","Property Evaluation","2005","584","07-08-2005","3500000.00","COMPLETED","929.03","1","ارض","Land","63","سكنية","Residential","232","مردف","Mirdif","929.00","3500000.00"
"24","تقييم عقار","Property Evaluation","2005","586","07-08-2005","30000000.00","COMPLETED","1650.89","1","ارض","Land","62","تجارية","Commercial","362","نايف","Naif","1240.26","30000000.00"
"24","تقييم عقار","Property Evaluation","2008","587","01-05-2008","5500000.00","COMPLETED","1302.96","1","ارض","Land","63","سكنية","Residential","300","الراشديه","Al Rashidiya","1302.96","5500000.00"
"24","تقييم عقار","Property Evaluation","2006","589","28-06-2006","3200000.00","COMPLETED","924.57","1","ارض","Land","63","سكنية","Residential","232","مردف","Mirdif","1249.73","3200000.00"
"24","تقييم عقار","Property Evaluation","2005","590","09-08-2005","4500000.00","COMPLETED","430.14","1","ارض","Land","62","تجارية","Commercial","367","السوق الكبير","Al Suq Al Kabeer","430.14","4500000.00"
"24","تقييم عقار","Property Evaluation","2004","595","15-09-2004","1700000.00","COMPLETED","743.22","1","ارض","Land","63","سكنية","Residential","232","مردف","Mirdif","743.00","1700000.00"
